lab_id,sio2_xrf,sio2_xrfq,sio2_grv,sio2_grvq,sio2_aes,sio2_aesq,sio2_aa,sio2_aaq,sio2_clr,sio2_clrq,sio2_unk,sio2_unkq,al2o3_xrf,al2o3_xrfq,al2o3_grv,al2o3_grvq,al2o3_aes,al2o3_aesq,al2o3_aa,al2o3_aaq,al2o3_clr,al2o3_clrq,al2o3_unk,al2o3_unkq,fe2o3_xrf,fe2o3_xrfq,fe2o3_grv,fe2o3_grvq,fe2o3_aes,fe2o3_aesq,fe2o3_aa,fe2o3_aaq,fe2o3_clr,fe2o3_clrq,fe2o3_unk,fe2o3_unkq,feo_aa,feo_aaq,feo_aes,feo_aesq,feo_grv,feo_grvq,feo_msc,feo_mscq,feo_ttr,feo_ttrq,feo_unk,feo_unkq,feto3_xrf,feto3_xrfq,feto3_aes,feto3_aesq,feto3_clr,feto3_clrq,feto3_msc,feto3_mscq,feto3_unk,feto3_unkq,mgo_xrf,mgo_xrfq,mgo_grv,mgo_grvq,mgo_aes,mgo_aesq,mgo_aa,mgo_aaq,mgo_unk,mgo_unkq,cao_xrf,cao_xrfq,cao_grv,cao_grvq,cao_aes,cao_aesq,cao_aa,cao_aaq,cao_unk,cao_unkq,na2o_xrf,na2o_xrfq,na2o_grv,na2o_grvq,na2o_aes,na2o_aesq,na2o_aa,na2o_aaq,na2o_msc,na2o_mscq,na2o_unk,na2o_unkq,k2o_xrf,k2o_xrfq,k2o_grv,k2o_grvq,k2o_aes,k2o_aesq,k2o_aa,k2o_aaq,k2o_msc,k2o_mscq,k2o_unk,k2o_unkq,tio2_xrf,tio2_xrfq,tio2_grv,tio2_grvq,tio2_aes,tio2_aesq,tio2_aa,tio2_aaq,tio2_clr,tio2_clrq,tio2_unk,tio2_unkq,p2o5_xrf,p2o5_xrfq,p2o5_grv,p2o5_grvq,p2o5_aes,p2o5_aesq,p2o5_aa,p2o5_aaq,p2o5_clr,p2o5_clrq,p2o5_unk,p2o5_unkq,mno_xrf,mno_xrfq,mno_grv,mno_grvq,mno_aes,mno_aesq,mno_aa,mno_aaq,mno_clr,mno_clrq,mno_unk,mno_unkq,loi_msc,loi_mscq,lof_unk,lof_unkq,h2o_m_msc,h2o_m_mscq,h2o_p_msc,h2o_p_mscq,h2o_t_msc,h2o_t_mscq,co2_ttr,co2_ttrq,co2_grv,co2_grvq,co2_msc,co2_mscq,co2_aa,co2_aaq,co2_unk,co2_unkq,co2_xrf,co2_xrfq,c_crb_ttr,c_crb_ttrq,c_org_dff,c_org_dffq,c_tot_cmb,c_tot_cmbq,s_org_msc,s_org_mscq,s_sfd_msc,s_sfd_mscq,s_so4_msc,s_so4_mscq,s_tot_msc,s_tot_mscq,cl_elctrd,cl_elctrdq,cl_clr,cl_clrq,cl_xrf,cl_xrfq,cl_msc,cl_mscq,cl_unk,cl_unkq,f_elctrd,f_elctrdq,f_msc,f_mscq,f_unk,f_unkq,
W172709,,,,,,,,,48.6,,,,,,,,,,,,13.2,,,,,,,,,,,,3.4,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,8.6,,,,,,,,,,2.6,,,,,,,,,,,,0.21,,,,,,,,,,,,,,1.4,,,,,,,,,,,,0.18,,,,,,,,,,,,0.16,,,,,,,,0.52,,2.8,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174756,,,,,,,,,43,,,,,,,,,,,,14.6,,,,,,,,,,,,3.4,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,12.7,,,,,,,,,,2.2,,,,,,,,,,,,0.76,,,,,,,,,,,,,,1.3,,,,,,,,,,,,0.07,,,,,,,,,,,,0.19,,,,,,,,0.06,,0.75,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174757,,,,,,,,,36.3,,,,,,,,,,,,11.3,,,,,,,,,,,,13.5,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,14,,,,,,,,,,1.2,,,,,,,,,,,,0.4,,,,,,,,,,,,,,1.5,,,,,,,,,,,,0.11,,,,,,,,,,,,0.2,,,,,,,,0.09,,0.6,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174758,,,,,,,,,33.4,,,,,,,,,,,,13.8,,,,,,,,,,,,15.1,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,10.5,,,,,,,,,,1.8,,,,,,,,,,,,0.69,,,,,,,,,,,,,,1.7,,,,,,,,,,,,0.12,,,,,,,,,,,,0.19,,,,,,,,0.03,,0.64,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174759,,,,,,,,,5.2,,,,,,,,,,,,7.6,,,,,,,,,,,,44.8,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,1.4,,,,,,,,,,0.24,,,,,,,,,,,,0.13,,,,,,,,,,,,,,3.8,,,,,,,,,,,,0.34,,,,,,,,,,,,0.32,,,,,,,,0.05,,1.2,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174760,,,,,,,,,6.3,,,,,,,,,,,,6.3,,,,,,,,,,,,44,,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,1.9,,,,,,,,,,0.3,,,,,,,,,,,,0.15,,,,,,,,,,,,,,3.8,,,,,,,,,,,,0.34,,,,,,,,,,,,0.33,,,,,,,,0.01,L,1,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174761,,,,,,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,35.3,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,4.5,,,,,,,,,,0.74,,,,,,,,,,,,0.28,,,,,,,,,,,,,,3.4,,,,,,,,,,,,0.26,,,,,,,,,,,,0.3,,,,,,,,0.03,,1.1,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174762,,,,,,,,,43.7,,,,,,,,,,,,1.3,,,,,,,,,,,,3,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,9,,,,,,,,,,0.03,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.18,,,,,,,,,,,,0.06,,,,,,,,,,,,0.25,,,,,,,,0.11,,2.3,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174763,,,,,,,,,35,,,,,,,,,,,,1.2,,,,,,,,,,,,8.8,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,37.6,,,,,,,,,,0.52,,,,,,,,,,0.04,,,,,,,,,,,,0.06,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,0.32,,,,,,,,0.47,,9,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174764,,,,,,,,,37.2,,,,,,,,,,,,0.19,,,,,,,,,,,,4.4,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,40.5,,,,,,,,,,1.2,,,,,,,,,,0.05,,,,,,,,,,,,0.06,,,,,,,,,,,,,,0.02,,,,,,,,,,,,0.05,,,,,,,,,,,,0.23,,,,,,,,0.55,,10.3,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174765,,,,,,,,,26.6,,,,,,,,,,,,3,,,,,,,,,,,,5.1,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,0.12,,,,,,,,,,0.01,L,,,,,,,,,,,0.06,,,,,,,,,,,,,,0.08,,,,,,,,,,,,0.02,,,,,,,,,,,,0.24,,,,,,,,0.74,,10.7,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174766,,,,,,,,,37.5,,,,,,,,,,,,7.1,,,,,,,,,,,,14.8,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,16,,,,,,,,,,0.42,,,,,,,,,,,,0.22,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0.15,,,,,,,,,,,,0.21,,,,,,,,0.09,,1,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174767,,,,,,,,,38.1,,,,,,,,,,,,8.1,,,,,,,,,,,,13.7,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,16.6,,,,,,,,,,0.27,,,,,,,,,,,,0.23,,,,,,,,,,,,,,1.3,,,,,,,,,,,,0.15,,,,,,,,,,,,0.2,,,,,,,,0.12,,0.8,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174768,,,,,,,,,41.4,,,,,,,,,,,,18.5,,,,,,,,,,,,6.7,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,16.4,,,,,,,,,,1.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,1.1,,,,,,,,,,,,0.11,,,,,,,,,,,,0.23,,,,,,,,0.19,,2.4,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174774,,,,,,,,,50.8,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,17.7,,,,,,,,,,20.2,,,,,,,,,,0.32,,,,,,,,,,,,0.14,,,,,,,,,,,,,,0.27,,,,,,,,,,,,0.04,,,,,,,,,,,,0.21,,,,,,,,0.17,,1.2,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174775,,,,,,,,,42.9,,,,,,,,,,,,2.4,,,,,,,,,,,,4.5,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,8.3,,,,,,,,,,0.2,,,,,,,,,,,,0.14,,,,,,,,,,,,,,0.22,,,,,,,,,,,,0.08,,,,,,,,,,,,0.32,,,,,,,,0.28,,3.6,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W174778,,,,,,,,,36.3,,,,,,,,,,,,0.27,,,,,,,,,,,,4.1,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,42.6,,,,,,,,,,0.33,,,,,,,,,,0.01,L,,,,,,,,,,,0.03,,,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.05,,,,,,,,,,,,0.22,,,,,,,,0.52,,10.9,,,,0.05,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W184556,,,,,,,,,48.8,,,,,,,,,,,,14.9,,,,,,,,,,,,1.5,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,8.7,,,,,,,,,,2.9,,,,,,,,,,,,0.55,,,,,,,,,,,,,,0.89,,,,,,,,,,,,0.27,,,,,,,,,,,,0.17,,,,,,,,0.22,,0.35,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W184557,,,,,,,,,49.7,,,,,,,,,,,,15.4,,,,,,,,,,,,2.8,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,8.9,,,,,,,,,,2.9,,,,,,,,,,,,0.51,,,,,,,,,,,,,,0.77,,,,,,,,,,,,0.26,,,,,,,,,,,,0.14,,,,,,,,0.12,,0.24,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W184558,,,,,,,,,47.9,,,,,,,,,,,,14.6,,,,,,,,,,,,2.4,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,9.5,,,,,,,,,,3,,,,,,,,,,,,0.38,,,,,,,,,,,,,,0.7,,,,,,,,,,,,0.2,,,,,,,,,,,,0.17,,,,,,,,0.5,,0.28,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186526,,,,,,,,,74.6,,,,,,,,,,,,15.3,,,,,,,,,,,,0.12,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,1.34,,,,,,,,,,4.21,,,,,,,,,,,,3.56,,,,,,,,,,,,,,0.01,,,,,,,,,,,,0.07,,,,,,,,,,,,0.02,,,,,,,,0.03,,0.36,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186527,,,,,,,,,68.1,,,,,,,,,,,,17,,,,,,,,,,,,1.29,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,4.41,,,,,,,,,,4.13,,,,,,,,,,,,2.48,,,,,,,,,,,,,,0.38,,,,,,,,,,,,0.3,,,,,,,,,,,,0.03,,,,,,,,0.03,,0.52,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186528,,,,,,,,,68,,,,,,,,,,,,16.1,,,,,,,,,,,,1.28,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,4.28,,,,,,,,,,3.41,,,,,,,,,,,,3.49,,,,,,,,,,,,,,0.39,,,,,,,,,,,,0.3,,,,,,,,,,,,0.05,,,,,,,,0.01,,0.38,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186529,,,,,,,,,62,,,,,,,,,,,,16.1,,,,,,,,,,,,1.17,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,,,,5.84,,,,,,,,,,2.93,,,,,,,,,,,,2.52,,,,,,,,,,,,,,0.85,,,,,,,,,,,,0.47,,,,,,,,,,,,0.1,,,,,,,,0.04,,0.74,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186530,,,,,,,,,65.9,,,,,,,,,,,,16.8,,,,,,,,,,,,1.98,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,4.83,,,,,,,,,,3.76,,,,,,,,,,,,2.96,,,,,,,,,,,,,,0.33,,,,,,,,,,,,0.34,,,,,,,,,,,,0.06,,,,,,,,0.02,,0.44,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186531,,,,,,,,,74.8,,,,,,,,,,,,15.2,,,,,,,,,,,,0.19,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,2.85,,,,,,,,,,3.93,,,,,,,,,,,,1.78,,,,,,,,,,,,,,0.06,,,,,,,,,,,,0.12,,,,,,,,,,,,0.03,,,,,,,,0.02,,0.44,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186532,,,,,,,,,62,,,,,,,,,,,,16.6,,,,,,,,,,,,1.65,,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,6.04,,,,,,,,,,3.28,,,,,,,,,,,,1.74,,,,,,,,,,,,,,0.48,,,,,,,,,,,,0.42,,,,,,,,,,,,0.06,,,,,,,,0.02,,0.6,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186533,,,,,,,,,73,,,,,,,,,,,,14.9,,,,,,,,,,,,0.43,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,0.89,,,,,,,,,,4.08,,,,,,,,,,,,4.78,,,,,,,,,,,,,,0.13,,,,,,,,,,,,0.1,,,,,,,,,,,,0.05,,,,,,,,0.03,,0.38,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186534,,,,,,,,,58.3,,,,,,,,,,,,15.7,,,,,,,,,,,,2.08,,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,,3.78,,,,,,,,,,7.17,,,,,,,,,,3.31,,,,,,,,,,,,1.16,,,,,,,,,,,,,,1.25,,,,,,,,,,,,0.56,,,,,,,,,,,,0.13,,,,,,,,0.04,,0.82,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186535,,,,,,,,,60.3,,,,,,,,,,,,17,,,,,,,,,,,,2.4,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,2.49,,,,,,,,,,7.02,,,,,,,,,,3.63,,,,,,,,,,,,0.97,,,,,,,,,,,,,,0.59,,,,,,,,,,,,0.52,,,,,,,,,,,,0.08,,,,,,,,0.03,,0.8,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186536,,,,,,,,,65.5,,,,,,,,,,,,16.6,,,,,,,,,,,,1.85,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,3.92,,,,,,,,,,4.55,,,,,,,,,,,,3.06,,,,,,,,,,,,,,0.69,,,,,,,,,,,,0.37,,,,,,,,,,,,0.06,,,,,,,,0.03,,0.47,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186537,,,,,,,,,64.1,,,,,,,,,,,,16.8,,,,,,,,,,,,2.25,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,1.17,,,,,,,,,,4.52,,,,,,,,,,3.7,,,,,,,,,,,,3.01,,,,,,,,,,,,,,0.32,,,,,,,,,,,,0.35,,,,,,,,,,,,0.06,,,,,,,,0.05,,0.67,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W186538,,,,,,,,,69.4,,,,,,,,,,,,17.3,,,,,,,,,,,,0.75,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,2.93,,,,,,,,,,5.7,,,,,,,,,,,,1.95,,,,,,,,,,,,,,0.16,,,,,,,,,,,,0.1,,,,,,,,,,,,0.02,,,,,,,,0.01,,0.43,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189403,,,,,,,,,41.3,,,,,,,,,,,,2.5,,,,,,,,,,,,1.1,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,1.7,,,,,,,,,,0.45,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.01,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.11,,,,,,,,0.07,,1.1,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189404,,,,,,,,,43.9,,,,,,,,,,,,16.4,,,,,,,,,,,,3.6,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,11,,,,,,,,,,3,,,,,,,,,,,,1.2,,,,,,,,,,,,,,1.8,,,,,,,,,,,,0.76,,,,,,,,,,,,0.2,,,,,,,,0.01,,1.1,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189405,,,,,,,,,43.7,,,,,,,,,,,,10.6,,,,,,,,,,,,4,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,11.8,,,,,,,,,,1.4,,,,,,,,,,,,0.63,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0.29,,,,,,,,,,,,0.19,,,,,,,,0.05,,2,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189406,,,,,,,,,47.8,,,,,,,,,,,,4.7,,,,,,,,,,,,2.8,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,19.8,,,,,,,,,,0.68,,,,,,,,,,,,0.28,,,,,,,,,,,,,,0.79,,,,,,,,,,,,0.02,,,,,,,,,,,,0.1,,,,,,,,0.09,,1.1,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189407,,,,,,,,,48.6,,,,,,,,,,,,11.6,,,,,,,,,,,,2.2,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,14.3,,,,,,,,,,1.8,,,,,,,,,,,,0.43,,,,,,,,,,,,,,1,,,,,,,,,,,,0.44,,,,,,,,,,,,0.15,,,,,,,,0.07,,0.64,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189408,,,,,,,,,44.5,,,,,,,,,,,,0.7,,,,,,,,,,,,2.3,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,0.28,,,,,,,,,,0.12,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.02,,,,,,,,,,,,0.12,,,,,,,,0.1,,0.54,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189409,,,,,,,,,43.3,,,,,,,,,,,,0.59,,,,,,,,,,,,1.8,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,44.8,,,,,,,,,,0.23,,,,,,,,,,0.1,,,,,,,,,,,,0.32,,,,,,,,,,,,,,0.01,,,,,,,,,,,,0.01,,,,,,,,,,,,0.12,,,,,,,,0.1,,1.6,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189410,,,,,,,,,42.2,,,,,,,,,,,,0.49,,,,,,,,,,,,3.3,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,0.43,,,,,,,,,,0.09,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.01,,,,,,,,,,,,0.01,,,,,,,,,,,,0.11,,,,,,,,0.4,,6.7,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189411,,,,,,,,,45.7,,,,,,,,,,,,1.2,,,,,,,,,,,,2.7,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,1.2,,,,,,,,,,0.11,,,,,,,,,,,,0.01,L,,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.01,,,,,,,,,,,,0.09,,,,,,,,0.22,,0.81,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189412,,,,,,,,,47.3,,,,,,,,,,,,18.5,,,,,,,,,,,,2.3,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,11.2,,,,,,,,,,2,,,,,,,,,,,,0.66,,,,,,,,,,,,,,0.96,,,,,,,,,,,,0.14,,,,,,,,,,,,0.09,,,,,,,,0.25,,1.1,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189413,,,,,,,,,48.2,,,,,,,,,,,,1.8,,,,,,,,,,,,1.2,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,0.03,,,,,,,,,,0.05,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.02,,,,,,,,,,,,0.09,,,,,,,,0.14,,2.8,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189414,,,,,,,,,47.8,,,,,,,,,,,,9.2,,,,,,,,,,,,2.9,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,10.5,,,,,,,,,,0.85,,,,,,,,,,,,0.32,,,,,,,,,,,,,,0.75,,,,,,,,,,,,0.09,,,,,,,,,,,,0.15,,,,,,,,0.18,,1.1,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189415,,,,,,,,,46.5,,,,,,,,,,,,1.6,,,,,,,,,,,,3.9,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,35.5,,,,,,,,,,0.09,,,,,,,,,,0.08,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,0.02,,,,,,,,,,,,0.07,,,,,,,,0.42,,7.7,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189416,,,,,,,,,40.4,,,,,,,,,,,,0.8,,,,,,,,,,,,1.6,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,,0.1,,,,,,,,,,0.03,,,,,,,,,,,,0.01,L,,,,,,,,,,,,,0.01,L,,,,,,,,,,,0.02,,,,,,,,,,,,0.11,,,,,,,,0.17,,1.6,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189417,,,,,,,,,45.7,,,,,,,,,,,,7,,,,,,,,,,,,1.6,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,8,,,,,,,,,,0.87,,,,,,,,,,,,0.34,,,,,,,,,,,,,,0.53,,,,,,,,,,,,0.09,,,,,,,,,,,,0.17,,,,,,,,0.13,,0.75,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189418,,,,,,,,,43.3,,,,,,,,,,,,7.9,,,,,,,,,,,,7.7,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,17.3,,,,,,,,,,0.86,,,,,,,,,,,,0.54,,,,,,,,,,,,,,1.9,,,,,,,,,,,,0.03,,,,,,,,,,,,0.09,,,,,,,,0.06,,0.73,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189419,,,,,,,,,44.5,,,,,,,,,,,,16.4,,,,,,,,,,,,4.8,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,11.8,,,,,,,,,,3,,,,,,,,,,,,0.59,,,,,,,,,,,,,,3.1,,,,,,,,,,,,0.44,,,,,,,,,,,,0.14,,,,,,,,0.09,,1.5,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189420,,,,,,,,,39.5,,,,,,,,,,,,6.1,,,,,,,,,,,,12.1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,15.5,,,,,,,,,,0.25,,,,,,,,,,,,0.88,,,,,,,,,,,,,,2.7,,,,,,,,,,,,0.03,,,,,,,,,,,,0.15,,,,,,,,0.13,,1,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189421,,,,,,,,,40.4,,,,,,,,,,,,7.5,,,,,,,,,,,,11.1,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,13.7,,,,,,,,,,0.98,,,,,,,,,,,,0.88,,,,,,,,,,,,,,2.3,,,,,,,,,,,,0.03,,,,,,,,,,,,0.15,,,,,,,,0.11,,0.88,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W189422,,,,,,,,,44.7,,,,,,,,,,,,13.2,,,,,,,,,,,,2.1,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,9,,,,,,,,,,2.4,,,,,,,,,,,,0.67,,,,,,,,,,,,,,2.3,,,,,,,,,,,,0.98,,,,,,,,,,,,0.14,,,,,,,,0.12,,3.7,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
